Name,DataType,Description,DataTypeID,Retentive,Force2,DisplayFormat,ArrayDimension1,ArrayDimension2,Publish,MarkAsUsed,MaxLength,InitialValue,DataSource,DataSourceClsid,IOAddress,IOAddressOffset,IOAddressAlias,Input_VTL,Output_VTL,extra_properties
PLSTM79[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02235,,,,,
PLSTM79[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02236,,,,,
PLSTM79[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02237,,,,,
PLSTM80,WORD,Pulse Timer 80,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02238,,,,,
PLSTM80[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02238,,,,,
PLSTM80[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02239,,,,,
PLSTM80[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02240,,,,,
PLSTM81,WORD,Pulse Timer 81,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02241,,,,,
PLSTM81[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02241,,,,,
PLSTM81[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02242,,,,,
PLSTM81[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02243,,,,,
PLSTM82,WORD,Pulse Timer 82,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02244,,,,,
PLSTM82[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02244,,,,,
PLSTM82[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02245,,,,,
PLSTM82[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02246,,,,,
PLSTM83,WORD,Pulse Timer 83,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02247,,,,,
PLSTM83[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02247,,,,,
PLSTM83[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02248,,,,,
PLSTM83[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02249,,,,,
PLSTM84,WORD,Pulse Timer 84,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02250,,,,,
PLSTM84[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02250,,,,,
PLSTM84[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02251,,,,,
PLSTM84[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02252,,,,,
PLSTM85,WORD,Pulse Timer 85,,YES,,Decimal,3,0,False,NO,16,"50, 50, 162",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02253,,,,,
PLSTM85[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02253,,,,,
PLSTM85[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02254,,,,,
PLSTM85[2],WORD,,,YES,,Decimal,0,0,False,NO,16,162,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02255,,,,,
PLSTM86,WORD,Pulse Timer 86,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02256,,,,,
PLSTM86[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02256,,,,,
PLSTM86[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02257,,,,,
PLSTM86[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02258,,,,,
PLSTM87,WORD,Pulse Timer 87,,YES,,Decimal,3,0,False,NO,16,"50, 50, 158",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02259,,,,,
PLSTM87[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02259,,,,,
PLSTM87[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02260,,,,,
PLSTM87[2],WORD,,,YES,,Decimal,0,0,False,NO,16,158,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02261,,,,,
PLSTM88,WORD,Pulse Timer 88,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02262,,,,,
PLSTM88[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02262,,,,,
PLSTM88[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02263,,,,,
PLSTM88[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02264,,,,,
PLSTM89,WORD,Pulse Timer 89,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02265,,,,,
PLSTM89[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02265,,,,,
PLSTM89[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02266,,,,,
PLSTM89[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02267,,,,,
PLSTM90,WORD,Pulse Timer 90,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02268,,,,,
PLSTM90[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02268,,,,,
PLSTM90[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02269,,,,,
PLSTM90[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02270,,,,,
PLSTM91,WORD,Pulse Timer 91,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02271,,,,,
PLSTM91[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02271,,,,,
PLSTM91[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02272,,,,,
PLSTM91[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02273,,,,,
PLSTM92,WORD,Pulse Timer 92,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02274,,,,,
PLSTM92[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02274,,,,,
PLSTM92[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02275,,,,,
PLSTM92[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02276,,,,,
PLSTM93,WORD,Pulse Timer 93,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02277,,,,,
PLSTM93[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02277,,,,,
PLSTM93[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02278,,,,,
PLSTM93[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02279,,,,,
PLSTM94,WORD,Pulse Timer 94,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02280,,,,,
PLSTM94[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02280,,,,,
PLSTM94[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02281,,,,,
PLSTM94[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02282,,,,,
PLSTM95,WORD,Pulse Timer 95,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02283,,,,,
PLSTM95[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02283,,,,,
PLSTM95[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02284,,,,,
PLSTM95[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02285,,,,,
PLSTM96,WORD,Pulse Timer 96,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02286,,,,,
PLSTM96[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02286,,,,,
PLSTM96[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02287,,,,,
PLSTM96[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02288,,,,,
PLSTM97,WORD,Pulse Timer 97,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02289,,,,,
PLSTM97[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02289,,,,,
PLSTM97[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02290,,,,,
PLSTM97[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02291,,,,,
PLSTM98,WORD,Pulse Timer 98,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02292,,,,,
PLSTM98[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02292,,,,,
PLSTM98[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02293,,,,,
PLSTM98[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02294,,,,,
PLSTM99,WORD,Pulse Timer 99,,YES,,Decimal,3,0,False,NO,16,"50, 50, 160",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02295,,,,,
PLSTM99[0],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02295,,,,,
PLSTM99[1],WORD,,,YES,,Decimal,0,0,False,NO,16,50,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02296,,,,,
PLSTM99[2],WORD,,,YES,,Decimal,0,0,False,NO,16,160,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R02297,,,,,
PRESSURE_CURRENT,REAL,,,YES,,General format,0,0,False,NO,7,0.0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01034,,,,,
PRESSURE_SCALE_INPUT,INT,,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01020,,,,,
PRESSURE_SCALE_OUTPUT,INT,,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01032,,,,,
PRESSURE_SCALE_RANGE,REAL,,,YES,,General format,0,0,False,NO,7,0.0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01022,,,,,
PRESSURE_ZERO,REAL,,,YES,,General format,0,0,False,NO,7,0.0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01036,,,,,
PRIMARY,BOOL,,,NO,,On / Off,0,0,False,NO,,1,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%M00534,,,,,
PW_HI_ALM,INT,,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R00155,,,,,
PW_LO_ALM,INT,,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R00156,,,,,
PW_P_OFFSET,INT,,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R00021,,,,,
PW_P_TANK_AI_TEMP,INT,,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01840,,,,,
PW_P_TANK_AMP_ZERO,REAL,,,YES,,General format,0,0,False,NO,7,0.0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01240,,,,,
PW_P_TANK_CURRENT,REAL,,,YES,,General format,0,0,False,NO,7,0.0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01440,,,,,
PW_P_TANK_GRAVITY,REAL,Potable Water-P Tank Gravity,,YES,,General format,0,0,False,NO,7,0.0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R00540,,,,,
PW_P_TANK_INCH,INT,Potable Water-P Tank Inches,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R00640,,,,,
PW_P_TANK_INCHES,INT,Potable Water-P Tank Level,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%AI0014,,,,,
PW_P_TANK_LEVEL,DINT,Potable Water-P Tank Volume ,,YES,,Decimal,0,0,False,NO,32,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R00340,,,,,
PW_P_TANK_MAX_INCH,INT,Ballast Aft Peak-P Tank Max Inch ,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R00740,,,,,
PW_P_TANK_MAX_VOL,DINT,Potable Water-P Tank Max Vol,,YES,,Decimal,0,0,False,NO,32,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R00840,,,,,
PW_P_TANK_PERCENT,INT,Potable Water-P Tank Percentage,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R00440,,,,,
PW_P_TANK_SCALE,REAL,,,YES,,General format,0,0,False,NO,7,0.0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01640,,,,,
PW_P_TANK_TABLE,WORD,Potable Water-P Tank Volume,,YES,,Decimal,225,0,False,NO,16,"0, 71, 143, 215, 286, 358, 430, 502, 574, 646, 718, 790, 862, 934, 1006, 1078, 1150, 1223, 1295, 1368, 1443, 1519, 1596, 1674, 1752, 1832, 1912, 1992, 2072, 2152, 2232, 2312, 2392, 2472, 2552, 263",GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[000],WORD,Potable Water-P Tank Volume @ 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[001],WORD,Potable Water-P Tank Volume @ 1,,YES,,Decimal,0,0,False,NO,16,71,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[002],WORD,Potable Water-P Tank Volume @ 2,,YES,,Decimal,0,0,False,NO,16,143,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[003],WORD,Potable Water-P Tank Volume @ 3,,YES,,Decimal,0,0,False,NO,16,215,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[004],WORD,Potable Water-P Tank Volume @ 4,,YES,,Decimal,0,0,False,NO,16,286,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[005],WORD,Potable Water-P Tank Volume @ 5,,YES,,Decimal,0,0,False,NO,16,358,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[006],WORD,Potable Water-P Tank Volume @ 6,,YES,,Decimal,0,0,False,NO,16,430,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[007],WORD,Potable Water-P Tank Volume @ 7,,YES,,Decimal,0,0,False,NO,16,502,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[008],WORD,Potable Water-P Tank Volume @ 8,,YES,,Decimal,0,0,False,NO,16,574,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[009],WORD,Potable Water-P Tank Volume @ 9,,YES,,Decimal,0,0,False,NO,16,646,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[010],WORD,Potable Water-P Tank Volume @ 10,,YES,,Decimal,0,0,False,NO,16,718,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[011],WORD,Potable Water-P Tank Volume @ 11,,YES,,Decimal,0,0,False,NO,16,790,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[012],WORD,Potable Water-P Tank Volume @ 12,,YES,,Decimal,0,0,False,NO,16,862,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[013],WORD,Potable Water-P Tank Volume @ 13,,YES,,Decimal,0,0,False,NO,16,934,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[014],WORD,Potable Water-P Tank Volume @ 14,,YES,,Decimal,0,0,False,NO,16,1006,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[015],WORD,Potable Water-P Tank Volume @ 15,,YES,,Decimal,0,0,False,NO,16,1078,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[016],WORD,Potable Water-P Tank Volume @ 16,,YES,,Decimal,0,0,False,NO,16,1150,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[017],WORD,Potable Water-P Tank Volume @ 17,,YES,,Decimal,0,0,False,NO,16,1223,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[018],WORD,Potable Water-P Tank Volume @ 18,,YES,,Decimal,0,0,False,NO,16,1295,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[019],WORD,Potable Water-P Tank Volume @ 19,,YES,,Decimal,0,0,False,NO,16,1368,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[020],WORD,Potable Water-P Tank Volume @ 20,,YES,,Decimal,0,0,False,NO,16,1443,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[021],WORD,Potable Water-P Tank Volume @ 21,,YES,,Decimal,0,0,False,NO,16,1519,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[022],WORD,Potable Water-P Tank Volume @ 22,,YES,,Decimal,0,0,False,NO,16,1596,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[023],WORD,Potable Water-P Tank Volume @ 23,,YES,,Decimal,0,0,False,NO,16,1674,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[024],WORD,Potable Water-P Tank Volume @ 24,,YES,,Decimal,0,0,False,NO,16,1752,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[025],WORD,Potable Water-P Tank Volume @ 25,,YES,,Decimal,0,0,False,NO,16,1832,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[026],WORD,Potable Water-P Tank Volume @ 26,,YES,,Decimal,0,0,False,NO,16,1912,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[027],WORD,Potable Water-P Tank Volume @ 27,,YES,,Decimal,0,0,False,NO,16,1992,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[028],WORD,Potable Water-P Tank Volume @ 28,,YES,,Decimal,0,0,False,NO,16,2072,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[029],WORD,Potable Water-P Tank Volume @ 29,,YES,,Decimal,0,0,False,NO,16,2152,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[030],WORD,Potable Water-P Tank Volume @ 30,,YES,,Decimal,0,0,False,NO,16,2232,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[031],WORD,Potable Water-P Tank Volume @ 31,,YES,,Decimal,0,0,False,NO,16,2312,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[032],WORD,Potable Water-P Tank Volume @ 32,,YES,,Decimal,0,0,False,NO,16,2392,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[033],WORD,Potable Water-P Tank Volume @ 33,,YES,,Decimal,0,0,False,NO,16,2472,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[034],WORD,Potable Water-P Tank Volume @ 34,,YES,,Decimal,0,0,False,NO,16,2552,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[035],WORD,Potable Water-P Tank Volume @ 35,,YES,,Decimal,0,0,False,NO,16,2632,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[036],WORD,Potable Water-P Tank Volume @ 36,,YES,,Decimal,0,0,False,NO,16,2713,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[037],WORD,Potable Water-P Tank Volume @ 37,,YES,,Decimal,0,0,False,NO,16,2793,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[038],WORD,Potable Water-P Tank Volume @ 38,,YES,,Decimal,0,0,False,NO,16,2873,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[039],WORD,Potable Water-P Tank Volume @ 39,,YES,,Decimal,0,0,False,NO,16,2953,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[040],WORD,Potable Water-P Tank Volume @ 40,,YES,,Decimal,0,0,False,NO,16,3034,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
PW_P_TANK_TABLE[041],WORD,Potable Water-P Tank Volume @ 41,,YES,,Decimal,0,0,False,NO,16,3114,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
