##  Shared Name File  Ver. 1.1
##  File created by:  GE FANUC -- CIMPLICITY  Ver. 6.10 Build 5590
##  File created at:  09:42:16  on  05/27/2026.
## 
PT_ID,ACCESS,ACCESS_FILTER,ACK_TIMEOUT,ADDR,ADDR_OFFSET,ADDR_TYPE,ALM_CLASS,ALM_CRITERIA,ALM_DEADBAND,ALM_DELAY,ALM_ENABLE,ALM_HIGH_1,ALM_HIGH_2,ALM_HLP_FILE,ALM_LOW_1,ALM_LOW_2,ALM_MSG,ALM_ROUTE_OPER,ALM_ROUTE_SYSMGR,ALM_ROUTE_USER,ALM_SEVERITY,ALM_STR,ALM_TYPE,ALM_UPDATE_VALUE,ANALOG_DEADBAND,BFR_COUNT,BFR_DUR,BFR_EVENT_PERIOD,BFR_EVENT_PT_ID,BFR_EVENT_TYPE,BFR_EVENT_UNITS,BFR_GATE_COND,BFR_SYNC_TIME,CALC_TYPE,CONV_LIM_HIGH,CONV_LIM_LOW,CONV_TYPE,DELAY_LOAD,DELETE_REQ,DESC,DEVIATION_PT,DEVICE_ID,DISP_LIM_HIGH,DISP_LIM_LOW,DISP_TYPE,DISP_WIDTH,ELEMENTS,ENG_UNITS,ENUM_ID,EQUATION,EXTRA,FW_CONV_EQ,GR_SCREEN,INIT_VAL,JUSTIFICATION,LEVEL,LOCAL,LOG_ACK,LOG_DATA,LOG_DEL,LOG_GEN,LOG_RESET,MAX_STACKED,MEASUREMENT_UNIT_ID,MISC_FLAGS,POLL_AFTER_SET,PRECISION,PROC_ID,PTMGMT_PROC_ID,PT_ENABLED,PT_ORIGIN,PT_SET_INTERVAL,PT_SET_TIME,PT_TYPE,RANGE_HIGH,RANGE_LOW,RAW_LIM_HIGH,RAW_LIM_LOW,REP_TIMEOUT,RESET_ALLOWED,RESET_COND,RESET_PT,RESET_TIMEOUT,RESOURCE_ID,REV_CONV_EQ,ROLLOVER_VAL,SAFETY_PT,SAMPLE_INTV,SAMPLE_INTV_UNIT,SCAN_RATE,SETPOINT_HIGH,SETPOINT_LOW,TIME_OF_DAY,TRIG_CK_PT,TRIG_PT,TRIG_REL,TRIG_VAL,UAFSET,UPDATE_CRITERIA,VARIANCE_VAL,VARS
D_BEAR.PORT.SHAFT.8,W,,,%R26081,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BEAR.PORT.SHAFT.9,W,,,%R26091,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BEAR.STBD.SELFALIGN,W,,,%R26261,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BEAR.STBD.SHAFT.1,W,,,%R26141,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BEAR.STBD.SHAFT.10,W,,,%R26231,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BEAR.STBD.SHAFT.11,W,,,%R26241,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BEAR.STBD.SHAFT.12,W,,,%R26251,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BEAR.STBD.SHAFT.2,W,,,%R26151,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BEAR.STBD.SHAFT.3,W,,,%R26161,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BEAR.STBD.SHAFT.4,W,,,%R26171,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BEAR.STBD.SHAFT.5,W,,,%R26181,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BEAR.STBD.SHAFT.6,W,,,%R26191,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BEAR.STBD.SHAFT.7,W,,,%R26201,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BEAR.STBD.SHAFT.8,W,,,%R26211,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BEAR.STBD.SHAFT.9,W,,,%R26221,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BOW_THRST_BILGE,W,,,%R20251,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,50,0,,,,NO,,,OC,,1
D_BTT_BAT_CHARGER,W,,,%R20981,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BTT_BAT_VOLTAGE,W,,,%R20991,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BTT_BEAR_WIND_TEMP,W,,,%R21971,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BTT_CJC_HIGH_PRESS,W,,,%R21371,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BTT_COOL_PMP_FAIL,W,,,%R21001,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BTT_CTRL_SYS_FAIL,W,,,%R20331,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BTT_GRAV_TK_LVL,W,,,%R22281,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BTT_MOTOR_LINE_FAIL,W,,,%R20391,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,50,0,,,,NO,,,OC,,1
D_BTT_MOTOR_OVERLOAD,W,,,%R22261,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BTT_MOTOR_WTR_LEAK,W,,,%R21011,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BTT_NODE_15_PWR_FAIL,W,,,%R22271,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BTT_OIL_FILTER_CLOG,W,,,%R20371,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BTT_SERVO_OIL_PRES_HI,W,,,%R20351,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BTT_SERVO_OIL_PRES_LO,W,,,%R20341,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_BTT_SERVO_OIL_TEMP,W,,,%R20361,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_CARGO_RM_BILGE,W,,,%R20271,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_CENTRAL_COM_BAT_CHARGER,W,,,%R20941,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_CHON_BEAR_PORT_TEMP,W,,,%R21921,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_CHON_BEAR_STBD_TEMP,W,,,%R22061,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_DIRTY_OIL_TANK_HI,W,,,%R22781,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_DPS2A_SUPPLY1_FAIL,W,,,%R20901,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_DPS2A_SUPPLY2_FAIL,W,,,%R20911,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_DPS2B_SUPPLY1_FAIL,W,,,%R22571,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_DPS2B_SUPPLY2_FAIL,W,,,%R22581,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_DRY_BULK_COOL_FAIL,W,,,%R22751,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_EGEN_BAT2_CHARGER,W,,,%R21931,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_EGEN_BAT2_VOLTAGE,W,,,%R21941,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_EGEN_BAT_CHARGER,W,,,%R21731,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_EGEN_BAT_VOLTAGE,W,,,%R21741,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_EGEN_FUEL_LEAK,W,,,%R21951,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_EGEN_FUEL_OIL_DAY_TK_HI,W,,,%R21721,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_EGEN_FUEL_OIL_DAY_TK_LO,W,,,%R21711,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_EGEN_JACKET_WTR_TEMP,W,,,%R21691,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_EGEN_LUBE_OIL_PRESS,W,,,%R21111,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_EGEN_LUBE_OIL_TEMP,W,,,%R21121,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_EGEN_RACOR_FILTER_DIRTY,W,,,%R21701,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_EGEN_SPARE,W,,,%R21761,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_ELECTRONIC_BAT_CHARGER,W,,,%R20921,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_EMERG_GEN_RUNNING,W,,,%R21751,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_ENGINE_RM_BILGE,W,,,%R20261,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_ENG_ALARM_BAT_CHARGER,W,,,%R20931,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_ER_SERVER_AC_PWR_FAIL,W,,,%R22421,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_FGEN_BAT_CHARGER,W,,,%R21661,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_FGEN_BAT_VOLTAGE,W,,,%R21671,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_FGEN_JACKET_WTR_LVL,W,,,%R21631,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_FGEN_JACKET_WTR_TEMP,W,,,%R21641,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
D_FGEN_LUBE_OIL_PRESS,W,,,%R21611,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Delay variable for respective alarm,,ALARMPLC,,,f,,1,,,,0,%p/10,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,%p*10,,,0,,1,20,0,,,,NO,,,OC,,1
